,AVAIL,CPUS,TMP_DISK,FEATURES,GROUPS,SHARE,TIMELIMIT,MEMORY,HOSTNAMES,NODE_ADDR,PRIORITY,ROOT,JOB_SIZE,STATE,USER,VERSION,WEIGHT,S:C:T,NODES(A/I) ,MAX_CPUS_PER_NODE ,CPUS(A/I/O/T) ,NODES ,REASON ,NODES(A/I/O/T) ,GRES ,TIMESTAMP ,DEFAULTTIME ,PREEMPT_MODE ,NODELIST ,CPU_LOAD ,PARTITION ,PARTITION .1,ALLOCNODES ,STATE ,USER ,SOCKETS ,CORES ,THREADS 
207,up,20,0,(null),serial,NO,7-00:00:00,127000,udc-ba38-22h,udc-ba38-22h,1,no,1,idle,Unknown,14.11,1,20:1:1,0/1 ,UNLIMITED ,0/20/0/20 ,1,none ,0/1/0/1 ,(null) ,Unknown ,5:00:00 ,OFF ,udc-ba38-22h ,0.04 ,serial ,serial ,all ,idle ,Unknown ,20,1,1
208,up,20,0,(null),serial,NO,7-00:00:00,127000,udc-ba38-22i,udc-ba38-22i,1,no,1,idle,Unknown,14.11,1,20:1:1,0/1 ,UNLIMITED ,0/20/0/20 ,1,none ,0/1/0/1 ,(null) ,Unknown ,5:00:00 ,OFF ,udc-ba38-22i ,0.06 ,serial ,serial ,all ,idle ,Unknown ,20,1,1
209,up,20,0,(null),serial,NO,7-00:00:00,127000,udc-ba38-22j,udc-ba38-22j,1,no,1,idle,Unknown,14.11,1,20:1:1,0/1 ,UNLIMITED ,0/20/0/20 ,1,none ,0/1/0/1 ,(null) ,Unknown ,5:00:00 ,OFF ,udc-ba38-22j ,0.22 ,serial ,serial ,all ,idle ,Unknown ,20,1,1
210,up,20,0,(null),serial,NO,7-00:00:00,127000,udc-ba38-28c,udc-ba38-28c,1,no,1,idle,Unknown,14.11,1,20:1:1,0/1 ,UNLIMITED ,0/20/0/20 ,1,none ,0/1/0/1 ,(null) ,Unknown ,5:00:00 ,OFF ,udc-ba38-28c ,0.12 ,serial ,serial ,all ,idle ,Unknown ,20,1,1
211,up,20,0,(null),serial,NO,7-00:00:00,127000,udc-ba38-28f,udc-ba38-28f,1,no,1,idle,Unknown,14.11,1,20:1:1,0/1 ,UNLIMITED ,0/20/0/20 ,1,none ,0/1/0/1 ,(null) ,Unknown ,5:00:00 ,OFF ,udc-ba38-28f ,0.14 ,serial ,serial ,all ,idle ,Unknown ,20,1,1
212,up,20,0,(null),serial,NO,7-00:00:00,127000,udc-ba38-28g,udc-ba38-28g,1,no,1,idle,Unknown,14.11,1,20:1:1,0/1 ,UNLIMITED ,0/20/0/20 ,1,none ,0/1/0/1 ,(null) ,Unknown ,5:00:00 ,OFF ,udc-ba38-28g ,0.02 ,serial ,serial ,all ,idle ,Unknown ,20,1,1
213,up,20,0,(null),serial,NO,7-00:00:00,127000,udc-ba38-28i,udc-ba38-28i,1,no,1,idle,Unknown,14.11,1,20:1:1,0/1 ,UNLIMITED ,0/20/0/20 ,1,none ,0/1/0/1 ,(null) ,Unknown ,5:00:00 ,OFF ,udc-ba38-28i ,0.05 ,serial ,serial ,all ,idle ,Unknown ,20,1,1
214,up,20,0,(null),serial,NO,7-00:00:00,127000,udc-ba38-28j,udc-ba38-28j,1,no,1,idle,Unknown,14.11,1,20:1:1,0/1 ,UNLIMITED ,0/20/0/20 ,1,none ,0/1/0/1 ,(null) ,Unknown ,5:00:00 ,OFF ,udc-ba38-28j ,4.18 ,serial ,serial ,all ,idle ,Unknown ,20,1,1
215,up,20,0,(null),serial,NO,7-00:00:00,127000,udc-ba39-4b,udc-ba39-4b,1,no,1,idle,Unknown,14.11,1,20:1:1,0/1 ,UNLIMITED ,0/20/0/20 ,1,none ,0/1/0/1 ,(null) ,Unknown ,5:00:00 ,OFF ,udc-ba39-4b ,0.00 ,serial ,serial ,all ,idle ,Unknown ,20,1,1
216,up,20,0,(null),serial,NO,7-00:00:00,127000,udc-ba39-4c,udc-ba39-4c,1,no,1,idle,Unknown,14.11,1,20:1:1,0/1 ,UNLIMITED ,0/20/0/20 ,1,none ,0/1/0/1 ,(null) ,Unknown ,5:00:00 ,OFF ,udc-ba39-4c ,0.18 ,serial ,serial ,all ,idle ,Unknown ,20,1,1
217,up,20,0,(null),serial,NO,7-00:00:00,127000,udc-ba39-4d,udc-ba39-4d,1,no,1,idle,Unknown,14.11,1,20:1:1,0/1 ,UNLIMITED ,0/20/0/20 ,1,none ,0/1/0/1 ,(null) ,Unknown ,5:00:00 ,OFF ,udc-ba39-4d ,0.14 ,serial ,serial ,all ,idle ,Unknown ,20,1,1
218,up,20,0,(null),serial,NO,7-00:00:00,127000,udc-ba39-10a,udc-ba39-10a,1,no,1,idle,Unknown,14.11,1,20:1:1,0/1 ,UNLIMITED ,0/20/0/20 ,1,none ,0/1/0/1 ,(null) ,Unknown ,5:00:00 ,OFF ,udc-ba39-10a ,0.06 ,serial ,serial ,all ,idle ,Unknown ,20,1,1
219,up,20,0,(null),serial,NO,7-00:00:00,127000,udc-ba39-10b,udc-ba39-10b,1,no,1,idle,Unknown,14.11,1,20:1:1,0/1 ,UNLIMITED ,0/20/0/20 ,1,none ,0/1/0/1 ,(null) ,Unknown ,5:00:00 ,OFF ,udc-ba39-10b ,0.10 ,serial ,serial ,all ,idle ,Unknown ,20,1,1
220,up,20,0,(null),serial,NO,7-00:00:00,127000,udc-ba39-10d,udc-ba39-10d,1,no,1,idle,Unknown,14.11,1,20:1:1,0/1 ,UNLIMITED ,0/20/0/20 ,1,none ,0/1/0/1 ,(null) ,Unknown ,5:00:00 ,OFF ,udc-ba39-10d ,0.00 ,serial ,serial ,all ,idle ,Unknown ,20,1,1
221,up,20,0,(null),serial,NO,7-00:00:00,127000,udc-ba39-10e,udc-ba39-10e,1,no,1,idle,Unknown,14.11,1,20:1:1,0/1 ,UNLIMITED ,0/20/0/20 ,1,none ,0/1/0/1 ,(null) ,Unknown ,5:00:00 ,OFF ,udc-ba39-10e ,0.02 ,serial ,serial ,all ,idle ,Unknown ,20,1,1
222,up,20,0,(null),serial,NO,7-00:00:00,127000,udc-ba39-10f,udc-ba39-10f,1,no,1,idle,Unknown,14.11,1,20:1:1,0/1 ,UNLIMITED ,0/20/0/20 ,1,none ,0/1/0/1 ,(null) ,Unknown ,5:00:00 ,OFF ,udc-ba39-10f ,0.11 ,serial ,serial ,all ,idle ,Unknown ,20,1,1
223,up,20,0,(null),serial,NO,7-00:00:00,127000,udc-ba39-10g,udc-ba39-10g,1,no,1,idle,Unknown,14.11,1,20:1:1,0/1 ,UNLIMITED ,0/20/0/20 ,1,none ,0/1/0/1 ,(null) ,Unknown ,5:00:00 ,OFF ,udc-ba39-10g ,0.07 ,serial ,serial ,all ,idle ,Unknown ,20,1,1
224,up,20,0,(null),serial,NO,7-00:00:00,127000,udc-ba39-10h,udc-ba39-10h,1,no,1,idle,Unknown,14.11,1,20:1:1,0/1 ,UNLIMITED ,0/20/0/20 ,1,none ,0/1/0/1 ,(null) ,Unknown ,5:00:00 ,OFF ,udc-ba39-10h ,0.01 ,serial ,serial ,all ,idle ,Unknown ,20,1,1
225,up,20,0,(null),serial,NO,7-00:00:00,127000,udc-ba39-10i,udc-ba39-10i,1,no,1,idle,Unknown,14.11,1,20:1:1,0/1 ,UNLIMITED ,0/20/0/20 ,1,none ,0/1/0/1 ,(null) ,Unknown ,5:00:00 ,OFF ,udc-ba39-10i ,0.04 ,serial ,serial ,all ,idle ,Unknown ,20,1,1
226,up,20,0,(null),serial,NO,7-00:00:00,127000,udc-ba39-16a,udc-ba39-16a,1,no,1,idle,Unknown,14.11,1,20:1:1,0/1 ,UNLIMITED ,0/20/0/20 ,1,none ,0/1/0/1 ,(null) ,Unknown ,5:00:00 ,OFF ,udc-ba39-16a ,0.01 ,serial ,serial ,all ,idle ,Unknown ,20,1,1
227,up,20,0,(null),serial,NO,7-00:00:00,127000,udc-ba39-16b,udc-ba39-16b,1,no,1,idle,Unknown,14.11,1,20:1:1,0/1 ,UNLIMITED ,0/20/0/20 ,1,none ,0/1/0/1 ,(null) ,Unknown ,5:00:00 ,OFF ,udc-ba39-16b ,0.05 ,serial ,serial ,all ,idle ,Unknown ,20,1,1
228,up,20,0,(null),serial,NO,7-00:00:00,127000,udc-ba39-16c,udc-ba39-16c,1,no,1,idle,Unknown,14.11,1,20:1:1,0/1 ,UNLIMITED ,0/20/0/20 ,1,none ,0/1/0/1 ,(null) ,Unknown ,5:00:00 ,OFF ,udc-ba39-16c ,0.09 ,serial ,serial ,all ,idle ,Unknown ,20,1,1
229,up,20,0,(null),serial,NO,7-00:00:00,127000,udc-ba39-16d,udc-ba39-16d,1,no,1,idle,Unknown,14.11,1,20:1:1,0/1 ,UNLIMITED ,0/20/0/20 ,1,none ,0/1/0/1 ,(null) ,Unknown ,5:00:00 ,OFF ,udc-ba39-16d ,0.07 ,serial ,serial ,all ,idle ,Unknown ,20,1,1
230,up,20,0,(null),serial,NO,7-00:00:00,127000,udc-ba39-16e,udc-ba39-16e,1,no,1,idle,Unknown,14.11,1,20:1:1,0/1 ,UNLIMITED ,0/20/0/20 ,1,none ,0/1/0/1 ,(null) ,Unknown ,5:00:00 ,OFF ,udc-ba39-16e ,0.04 ,serial ,serial ,all ,idle ,Unknown ,20,1,1
231,up,20,0,(null),serial,NO,7-00:00:00,127000,udc-ba39-16f,udc-ba39-16f,1,no,1,idle,Unknown,14.11,1,20:1:1,0/1 ,UNLIMITED ,0/20/0/20 ,1,none ,0/1/0/1 ,(null) ,Unknown ,5:00:00 ,OFF ,udc-ba39-16f ,0.01 ,serial ,serial ,all ,idle ,Unknown ,20,1,1
232,up,20,0,(null),serial,NO,7-00:00:00,127000,udc-ba39-16h,udc-ba39-16h,1,no,1,idle,Unknown,14.11,1,20:1:1,0/1 ,UNLIMITED ,0/20/0/20 ,1,none ,0/1/0/1 ,(null) ,Unknown ,5:00:00 ,OFF ,udc-ba39-16h ,5.51 ,serial ,serial ,all ,idle ,Unknown ,20,1,1
233,up,20,0,(null),serial,NO,7-00:00:00,127000,udc-ba39-16j,udc-ba39-16j,1,no,1,idle,Unknown,14.11,1,20:1:1,0/1 ,UNLIMITED ,0/20/0/20 ,1,none ,0/1/0/1 ,(null) ,Unknown ,5:00:00 ,OFF ,udc-ba39-16j ,20.02 ,serial ,serial ,all ,idle ,Unknown ,20,1,1
234,up,20,0,(null),serial,NO,7-00:00:00,127000,udc-ba39-22a,udc-ba39-22a,1,no,1,idle,Unknown,14.11,1,20:1:1,0/1 ,UNLIMITED ,0/20/0/20 ,1,none ,0/1/0/1 ,(null) ,Unknown ,5:00:00 ,OFF ,udc-ba39-22a ,20.07 ,serial ,serial ,all ,idle ,Unknown ,20,1,1
235,up,20,0,(null),serial,NO,7-00:00:00,127000,udc-ba39-22b,udc-ba39-22b,1,no,1,idle,Unknown,14.11,1,20:1:1,0/1 ,UNLIMITED ,0/20/0/20 ,1,none ,0/1/0/1 ,(null) ,Unknown ,5:00:00 ,OFF ,udc-ba39-22b ,6.42 ,serial ,serial ,all ,idle ,Unknown ,20,1,1
236,up,20,0,(null),serial,NO,7-00:00:00,127000,udc-ba39-22d,udc-ba39-22d,1,no,1,idle,Unknown,14.11,1,20:1:1,0/1 ,UNLIMITED ,0/20/0/20 ,1,none ,0/1/0/1 ,(null) ,Unknown ,5:00:00 ,OFF ,udc-ba39-22d ,0.01 ,serial ,serial ,all ,idle ,Unknown ,20,1,1
237,up,20,0,(null),serial,NO,7-00:00:00,127000,udc-ba39-22g,udc-ba39-22g,1,no,1,idle,Unknown,14.11,1,20:1:1,0/1 ,UNLIMITED ,0/20/0/20 ,1,none ,0/1/0/1 ,(null) ,Unknown ,5:00:00 ,OFF ,udc-ba39-22g ,19.55 ,serial ,serial ,all ,idle ,Unknown ,20,1,1
238,up,20,0,(null),serial,NO,7-00:00:00,127000,udc-ba39-28c,udc-ba39-28c,1,no,1,idle,Unknown,14.11,1,20:1:1,0/1 ,UNLIMITED ,0/20/0/20 ,1,none ,0/1/0/1 ,(null) ,Unknown ,5:00:00 ,OFF ,udc-ba39-28c ,19.62 ,serial ,serial ,all ,idle ,Unknown ,20,1,1
239,up,20,0,(null),parallel,NO,2-00:00:00,127000,udc-ba34-4f,udc-ba34-4f,1,no,1-120,unk*,Unknown,,1,20:1:1,0/1 ,UNLIMITED ,0/20/0/20 ,1,none ,0/1/0/1 ,(null) ,Unknown ,5:00:00 ,OFF ,udc-ba34-4f ,N/A ,parallel ,parallel ,all ,unknown* ,Unknown ,20,1,1
240,up,20,0,(null),parallel,NO,2-00:00:00,127000,udc-ba33-4e,udc-ba33-4e,1,no,1-120,drng,root,14.11,1,20:1:1,1/0 ,UNLIMITED ,19/0/1/20 ,1,[-22]cache ,1/0/0/1 ,(null) ,2017-03-03T10:20:02 ,5:00:00 ,OFF ,udc-ba33-4e ,0.18 ,parallel ,parallel ,all ,draining ,root(0) ,20,1,1
241,up,20,0,(null),parallel,NO,2-00:00:00,127000,udc-ba33-4i,udc-ba33-4i,1,no,1-120,drng,root,14.11,1,20:1:1,1/0 ,UNLIMITED ,8/0/12/20 ,1,[-22]cache ,1/0/0/1 ,(null) ,2017-03-03T17:30:03 ,5:00:00 ,OFF ,udc-ba33-4i ,1.00 ,parallel ,parallel ,all ,draining ,root(0) ,20,1,1
242,up,20,0,(null),parallel,NO,2-00:00:00,127000,udc-ba33-10e,udc-ba33-10e,1,no,1-120,drng,root,14.11,1,20:1:1,1/0 ,UNLIMITED ,20/0/0/20 ,1,[-22]cache ,1/0/0/1 ,(null) ,2017-03-03T18:15:02 ,5:00:00 ,OFF ,udc-ba33-10e ,2.00 ,parallel ,parallel ,all ,draining ,root(0) ,20,1,1
243,up,20,0,(null),parallel,NO,2-00:00:00,127000,udc-ba33-10h,udc-ba33-10h,1,no,1-120,drng,root,14.11,1,20:1:1,1/0 ,UNLIMITED ,14/0/6/20 ,1,[-22]cache ,1/0/0/1 ,(null) ,2017-03-03T20:05:01 ,5:00:00 ,OFF ,udc-ba33-10h ,1.00 ,parallel ,parallel ,all ,draining ,root(0) ,20,1,1
244,up,20,0,(null),parallel,NO,2-00:00:00,127000,udc-ba33-10i,udc-ba33-10i,1,no,1-120,drng,root,14.11,1,20:1:1,1/0 ,UNLIMITED ,14/0/6/20 ,1,[-22]cache ,1/0/0/1 ,(null) ,2017-03-03T12:35:02 ,5:00:00 ,OFF ,udc-ba33-10i ,1.00 ,parallel ,parallel ,all ,draining ,root(0) ,20,1,1
245,up,20,0,(null),parallel,NO,2-00:00:00,127000,udc-ba33-16c,udc-ba33-16c,1,no,1-120,drng,root,14.11,1,20:1:1,1/0 ,UNLIMITED ,20/0/0/20 ,1,[-22]cache ,1/0/0/1 ,(null) ,2017-03-04T00:00:03 ,5:00:00 ,OFF ,udc-ba33-16c ,1.01 ,parallel ,parallel ,all ,draining ,root(0) ,20,1,1
246,up,20,0,(null),parallel,NO,2-00:00:00,127000,udc-ba33-22g,udc-ba33-22g,1,no,1-120,drng,root,14.11,1,20:1:1,1/0 ,UNLIMITED ,20/0/0/20 ,1,[-22]cache ,1/0/0/1 ,(null) ,2017-03-03T16:05:01 ,5:00:00 ,OFF ,udc-ba33-22g ,19.75 ,parallel ,parallel ,all ,draining ,root(0) ,20,1,1
247,up,20,0,(null),parallel,NO,2-00:00:00,127000,udc-ba33-28e,udc-ba33-28e,1,no,1-120,drng,root,14.11,1,20:1:1,1/0 ,UNLIMITED ,20/0/0/20 ,1,[-22]cache ,1/0/0/1 ,(null) ,2017-03-03T11:05:02 ,5:00:00 ,OFF ,udc-ba33-28e ,16.00 ,parallel ,parallel ,all ,draining ,root(0) ,20,1,1
248,up,20,0,(null),parallel,NO,2-00:00:00,127000,udc-ba34-4g,udc-ba34-4g,1,no,1-120,drng,root,14.11,1,20:1:1,1/0 ,UNLIMITED ,20/0/0/20 ,1,[-22]cache ,1/0/0/1 ,(null) ,2017-03-03T11:30:02 ,5:00:00 ,OFF ,udc-ba34-4g ,20.10 ,parallel ,parallel ,all ,draining ,root(0) ,20,1,1
249,up,20,0,(null),parallel,NO,2-00:00:00,127000,udc-ba34-4h,udc-ba34-4h,1,no,1-120,drng,root,14.11,1,20:1:1,1/0 ,UNLIMITED ,20/0/0/20 ,1,[-22]cache ,1/0/0/1 ,(null) ,2017-03-03T23:05:01 ,5:00:00 ,OFF ,udc-ba34-4h ,20.00 ,parallel ,parallel ,all ,draining ,root(0) ,20,1,1
250,up,20,0,(null),parallel,NO,2-00:00:00,127000,udc-ba34-4j,udc-ba34-4j,1,no,1-120,drng,root,14.11,1,20:1:1,1/0 ,UNLIMITED ,20/0/0/20 ,1,[-22]cache ,1/0/0/1 ,(null) ,2017-03-03T18:40:01 ,5:00:00 ,OFF ,udc-ba34-4j ,20.08 ,parallel ,parallel ,all ,draining ,root(0) ,20,1,1
251,up,20,0,(null),parallel,NO,2-00:00:00,127000,udc-ba34-10d,udc-ba34-10d,1,no,1-120,drng,root,14.11,1,20:1:1,1/0 ,UNLIMITED ,20/0/0/20 ,1,[-22]cache ,1/0/0/1 ,(null) ,2017-03-03T17:40:02 ,5:00:00 ,OFF ,udc-ba34-10d ,20.00 ,parallel ,parallel ,all ,draining ,root(0) ,20,1,1
252,up,20,0,(null),parallel,NO,2-00:00:00,127000,udc-ba35-10b,udc-ba35-10b,1,no,1-120,drng,root,14.11,1,20:1:1,1/0 ,UNLIMITED ,20/0/0/20 ,1,[-22]cache ,1/0/0/1 ,(null) ,2017-03-03T23:20:01 ,5:00:00 ,OFF ,udc-ba35-10b ,19.98 ,parallel ,parallel ,all ,draining ,root(0) ,20,1,1
253,up,20,0,(null),parallel,NO,2-00:00:00,127000,udc-ba38-4j,udc-ba38-4j,1,no,1-120,drng,root,14.11,1,20:1:1,1/0 ,UNLIMITED ,20/0/0/20 ,1,[-22]cache ,1/0/0/1 ,(null) ,2017-03-03T11:10:02 ,5:00:00 ,OFF ,udc-ba38-4j ,0.15 ,parallel ,parallel ,all ,draining ,root(0) ,20,1,1
254,up,20,0,(null),parallel,NO,2-00:00:00,127000,udc-ba38-10a,udc-ba38-10a,1,no,1-120,drng,root,14.11,1,20:1:1,1/0 ,UNLIMITED ,20/0/0/20 ,1,[-22]cache ,1/0/0/1 ,(null) ,2017-03-03T19:00:03 ,5:00:00 ,OFF ,udc-ba38-10a ,0.00 ,parallel ,parallel ,all ,draining ,root(0) ,20,1,1
255,up,20,0,(null),parallel,NO,2-00:00:00,127000,udc-ba38-10b,udc-ba38-10b,1,no,1-120,drng,root,14.11,1,20:1:1,1/0 ,UNLIMITED ,20/0/0/20 ,1,[-22]cache ,1/0/0/1 ,(null) ,2017-03-03T18:40:02 ,5:00:00 ,OFF ,udc-ba38-10b ,0.00 ,parallel ,parallel ,all ,draining ,root(0) ,20,1,1
256,up,20,0,(null),parallel,NO,2-00:00:00,127000,udc-ba38-10c,udc-ba38-10c,1,no,1-120,drng,root,14.11,1,20:1:1,1/0 ,UNLIMITED ,20/0/0/20 ,1,[-22]cache ,1/0/0/1 ,(null) ,2017-03-03T17:20:02 ,5:00:00 ,OFF ,udc-ba38-10c ,0.00 ,parallel ,parallel ,all ,draining ,root(0) ,20,1,1
257,up,20,0,(null),parallel,NO,2-00:00:00,127000,udc-ba38-16g,udc-ba38-16g,1,no,1-120,drng,root,14.11,1,20:1:1,1/0 ,UNLIMITED ,20/0/0/20 ,1,[-22]cache ,1/0/0/1 ,(null) ,2017-03-03T22:35:02 ,5:00:00 ,OFF ,udc-ba38-16g ,0.18 ,parallel ,parallel ,all ,draining ,root(0) ,20,1,1
258,up,20,0,(null),parallel,NO,2-00:00:00,127000,udc-ba38-16h,udc-ba38-16h,1,no,1-120,drng,root,14.11,1,20:1:1,1/0 ,UNLIMITED ,20/0/0/20 ,1,[-22]cache ,1/0/0/1 ,(null) ,2017-03-03T23:05:01 ,5:00:00 ,OFF ,udc-ba38-16h ,0.20 ,parallel ,parallel ,all ,draining ,root(0) ,20,1,1
259,up,20,0,(null),parallel,NO,2-00:00:00,127000,udc-ba38-16i,udc-ba38-16i,1,no,1-120,drng,root,14.11,1,20:1:1,1/0 ,UNLIMITED ,20/0/0/20 ,1,[-22]cache ,1/0/0/1 ,(null) ,2017-03-03T21:45:02 ,5:00:00 ,OFF ,udc-ba38-16i ,0.00 ,parallel ,parallel ,all ,draining ,root(0) ,20,1,1
260,up,20,0,(null),parallel,NO,2-00:00:00,127000,udc-ba38-22b,udc-ba38-22b,1,no,1-120,drng,root,14.11,1,20:1:1,1/0 ,UNLIMITED ,20/0/0/20 ,1,[-22]cache ,1/0/0/1 ,(null) ,2017-03-04T00:10:01 ,5:00:00 ,OFF ,udc-ba38-22b ,0.00 ,parallel ,parallel ,all ,draining ,root(0) ,20,1,1
261,up,20,0,(null),parallel,NO,2-00:00:00,127000,udc-ba38-22d,udc-ba38-22d,1,no,1-120,drng,root,14.11,1,20:1:1,1/0 ,UNLIMITED ,20/0/0/20 ,1,[-22]cache ,1/0/0/1 ,(null) ,2017-03-03T20:55:02 ,5:00:00 ,OFF ,udc-ba38-22d ,0.00 ,parallel ,parallel ,all ,draining ,root(0) ,20,1,1
262,up,20,0,(null),parallel,NO,2-00:00:00,127000,udc-ba38-22e,udc-ba38-22e,1,no,1-120,drng,root,14.11,1,20:1:1,1/0 ,UNLIMITED ,20/0/0/20 ,1,[-22]cache ,1/0/0/1 ,(null) ,2017-03-03T23:35:02 ,5:00:00 ,OFF ,udc-ba38-22e ,0.10 ,parallel ,parallel ,all ,draining ,root(0) ,20,1,1
263,up,20,0,(null),parallel,NO,2-00:00:00,127000,udc-ba38-22f,udc-ba38-22f,1,no,1-120,drng,root,14.11,1,20:1:1,1/0 ,UNLIMITED ,20/0/0/20 ,1,[-22]cache ,1/0/0/1 ,(null) ,2017-03-03T11:35:02 ,5:00:00 ,OFF ,udc-ba38-22f ,0.20 ,parallel ,parallel ,all ,draining ,root(0) ,20,1,1
264,up,20,0,(null),parallel,NO,2-00:00:00,127000,udc-ba38-28b,udc-ba38-28b,1,no,1-120,drng,root,14.11,1,20:1:1,1/0 ,UNLIMITED ,20/0/0/20 ,1,[-20]zombies! ,1/0/0/1 ,(null) ,2017-03-03T10:00:03 ,5:00:00 ,OFF ,udc-ba38-28b ,2.10 ,parallel ,parallel ,all ,draining ,root(0) ,20,1,1
265,up,20,0,(null),parallel,NO,2-00:00:00,127000,udc-ba38-28d,udc-ba38-28d,1,no,1-120,drng,root,14.11,1,20:1:1,1/0 ,UNLIMITED ,20/0/0/20 ,1,[-22]cache ,1/0/0/1 ,(null) ,2017-03-03T15:10:02 ,5:00:00 ,OFF ,udc-ba38-28d ,0.19 ,parallel ,parallel ,all ,draining ,root(0) ,20,1,1
266,up,20,0,(null),parallel,NO,2-00:00:00,127000,udc-ba38-28e,udc-ba38-28e,1,no,1-120,drng,root,14.11,1,20:1:1,1/0 ,UNLIMITED ,20/0/0/20 ,1,[-22]cache ,1/0/0/1 ,(null) ,2017-03-03T19:20:02 ,5:00:00 ,OFF ,udc-ba38-28e ,0.17 ,parallel ,parallel ,all ,draining ,root(0) ,20,1,1
267,up,20,0,(null),parallel,NO,2-00:00:00,127000,udc-ba38-28h,udc-ba38-28h,1,no,1-120,drng,root,14.11,1,20:1:1,1/0 ,UNLIMITED ,20/0/0/20 ,1,[-22]cache ,1/0/0/1 ,(null) ,2017-03-03T14:45:02 ,5:00:00 ,OFF ,udc-ba38-28h ,0.04 ,parallel ,parallel ,all ,draining ,root(0) ,20,1,1
268,up,20,0,(null),parallel,NO,2-00:00:00,127000,udc-ba39-10c,udc-ba39-10c,1,no,1-120,drng,root,14.11,1,20:1:1,1/0 ,UNLIMITED ,20/0/0/20 ,1,[-22]cache ,1/0/0/1 ,(null) ,2017-03-03T16:20:02 ,5:00:00 ,OFF ,udc-ba39-10c ,0.13 ,parallel ,parallel ,all ,draining ,root(0) ,20,1,1
269,up,20,0,(null),parallel,NO,2-00:00:00,127000,udc-ba39-10j,udc-ba39-10j,1,no,1-120,drng,root,14.11,1,20:1:1,1/0 ,UNLIMITED ,20/0/0/20 ,1,[-22]cache ,1/0/0/1 ,(null) ,2017-03-03T22:55:01 ,5:00:00 ,OFF ,udc-ba39-10j ,0.05 ,parallel ,parallel ,all ,draining ,root(0) ,20,1,1
270,up,20,0,(null),parallel,NO,2-00:00:00,127000,udc-ba39-16g,udc-ba39-16g,1,no,1-120,drng,root,14.11,1,20:1:1,1/0 ,UNLIMITED ,20/0/0/20 ,1,[-22]cache ,1/0/0/1 ,(null) ,2017-03-03T18:45:02 ,5:00:00 ,OFF ,udc-ba39-16g ,20.00 ,parallel ,parallel ,all ,draining ,root(0) ,20,1,1
271,up,20,0,(null),parallel,NO,2-00:00:00,127000,udc-ba39-16i,udc-ba39-16i,1,no,1-120,drng,root,14.11,1,20:1:1,1/0 ,UNLIMITED ,20/0/0/20 ,1,[-22]cache ,1/0/0/1 ,(null) ,2017-03-03T21:30:03 ,5:00:00 ,OFF ,udc-ba39-16i ,20.00 ,parallel ,parallel ,all ,draining ,root(0) ,20,1,1
272,up,20,0,(null),parallel,NO,2-00:00:00,127000,udc-ba39-22f,udc-ba39-22f,1,no,1-120,drng,root,14.11,1,20:1:1,1/0 ,UNLIMITED ,20/0/0/20 ,1,[-22]cache ,1/0/0/1 ,(null) ,2017-03-03T22:40:01 ,5:00:00 ,OFF ,udc-ba39-22f ,19.63 ,parallel ,parallel ,all ,draining ,root(0) ,20,1,1
273,up,20,0,(null),parallel,NO,2-00:00:00,127000,udc-ba39-22h,udc-ba39-22h,1,no,1-120,drng,root,14.11,1,20:1:1,1/0 ,UNLIMITED ,20/0/0/20 ,1,[-22]cache ,1/0/0/1 ,(null) ,2017-03-03T20:20:01 ,5:00:00 ,OFF ,udc-ba39-22h ,19.65 ,parallel ,parallel ,all ,draining ,root(0) ,20,1,1
274,up,20,0,(null),parallel,NO,2-00:00:00,127000,udc-ba39-22j,udc-ba39-22j,1,no,1-120,drng,root,14.11,1,20:1:1,1/0 ,UNLIMITED ,20/0/0/20 ,1,[-22]cache ,1/0/0/1 ,(null) ,2017-03-03T18:35:01 ,5:00:00 ,OFF ,udc-ba39-22j ,19.60 ,parallel ,parallel ,all ,draining ,root(0) ,20,1,1
275,up,20,0,(null),parallel,NO,2-00:00:00,127000,udc-ba39-28a,udc-ba39-28a,1,no,1-120,drng,root,14.11,1,20:1:1,1/0 ,UNLIMITED ,20/0/0/20 ,1,[-22]cache ,1/0/0/1 ,(null) ,2017-03-03T20:35:01 ,5:00:00 ,OFF ,udc-ba39-28a ,19.56 ,parallel ,parallel ,all ,draining ,root(0) ,20,1,1
276,up,20,0,(null),parallel,NO,2-00:00:00,127000,udc-ba39-28b,udc-ba39-28b,1,no,1-120,drng,root,14.11,1,20:1:1,1/0 ,UNLIMITED ,20/0/0/20 ,1,[-22]cache ,1/0/0/1 ,(null) ,2017-03-03T10:55:02 ,5:00:00 ,OFF ,udc-ba39-28b ,19.50 ,parallel ,parallel ,all ,draining ,root(0) ,20,1,1
277,up,20,0,(null),parallel,NO,2-00:00:00,127000,udc-ba39-28i,udc-ba39-28i,1,no,1-120,drng,root,14.11,1,20:1:1,1/0 ,UNLIMITED ,20/0/0/20 ,1,[-22]cache ,1/0/0/1 ,(null) ,2017-03-04T00:05:01 ,5:00:00 ,OFF ,udc-ba39-28i ,20.97 ,parallel ,parallel ,all ,draining ,root(0) ,20,1,1
